ID,TEXT
102656-35-instructions-0,"['1', '48', 'scale', 'militari', 'miniatur', 'car', 'item', '89778', 'overal', 'length', 'chassi', '1', '48', 'reconnaiss', 'unit', 'north', 'african', 'balkan', 'front', 'despit', 'complic', '4wheel', 'steer', 'system', 'thin', 'frontal', 'armor', 'high', 'mobil', 'thank', 'onroad', 'offroad', 'top', 'speed', 'larg', 'diamet', 'libya', 'tire', '450', 'ab41', 'built', 'later', 'replac', 'improv', 'ab43', ""italy'"", 'surrend', 'german', 'forc', 'us', 'captur', 'ab41', 'assign', 'design', 'pzspwgab41', '201', 'length', '5.2m', 'height', '2.48m', 'width', '1.93m', 'weight', '7.4', 'ton', 'crew', '4', 'fiatspa', 'abm1', '6', 'cylind', '80hp', 'gasolin', 'engin', 'armor', 'hull', 'turret', 'front', '6mm', 'armament', '20mm', 'breda', '456', 'round', '8mm', 'breda', '1,992', 'round', 'zwar', 'dünne', 'dank', 'straße', '70', '40', 'km', 'h', 'etwa', '450', 'ab43', 'kapitul', 'heer', 'pzspwgab41', '201', '5,2m', '2,48m', '1.93m', '4', 'motor', 'fiatspa', 'abm1', '6zylind', '80p', '6mm', '20mm', 'breda', '456', 'schuss', '8mm', 'breda', '1.992', 'schuss', 'mai', 'advanc', 'armor', 'reconnaiss', 'car', 'time', 'ab40', 'offici', 'present', 'open', ""fiat'"", 'mirafiori', 'plant', 'thank', 'innov', 'featur', 'fourwheel', 'independ', 'suspen', 'sion', 'system', 'central', 'placement', 'tire', 'help', 'conquer', 'difficult', 'terrain', 'ab40', 'superior', 'similar', 'armor', 'car', 'countri', '1941', 'saw', 'introduct', 'ab41', 'featur', 'rf3m', 'medium', 'long', 'distanc', 'wireless', 'radio', 'antenna', 'improv', 'motor', 'breda', '20mm', 'auto', 'cannon', 'two', '8mm', 'breda', 'machin', 'gun', 'deploi', 'italian', 'african', 'polic', 'forc', 'api', 'cavalri', 'unit', 'mechan', 'infantri', 'unit', 'armor', '1939', 'ab40', ""fiat'"", 'mirafiori', 'dank', 'innovativ', 'ab40', 'panzerwagen', '1941', 'ab41', 'rf3m', 'motor', 'breda', '20mm', '8mm', 'breda', 'afrika', 'api', 'afrika', 'balkanfront', 'en', 'la', 'de', 'reconnaiss', 'la', 'de', 'la', 'ab40', 'de', 'fiat', 'de', 'mirafiori', 'innov', 'suspens', 'de', 'en', 'posit', 'contribu', 'sa', 'terrain', 'la', 'ab40', 'engin', 'en', '1941', 'la', '41', 'radio', 'rf3m', 'en', 'de', '20mm', 'breda', 'de', '8mm', 'breda', 'la', 'forc', 'de', 'polic', 'en', 'api', 'de', 'de', 'reconnaiss', 'en', 'pzspwg', '201', '4', 'fiatspa', 'abm1', '1,992発', 'balkan', 'complex', 'de', 'directric', 'frontal', 'de', 'la', 'rout', 'en', 'pneu', 'type', 'liby', '450', 'la', 'reddit', 'de', 'forc', 'la', 'de', 'pzspwgab41', '201', '5,2m', '2,48m', '1,93m', 'poid', 'tonn', 'equipag', '4', 'fiatspa', 'abm1', '6', 'essenc', 'autono', 'mie', 'blindag', 'caiss', 'de', '6mm', 'breda', '456', 'coup', 'breda', '1.992', 'coup', 'tool', 'recommend', 'tool', 'outillag', 'instant', 'cement', 'rapid', 'cement', 'kleber', 'arant', '0908', '2008', 'tamiya', 'tweezer', 'side', 'cutter', 'pinc', '1', 'screwdriv', 'medium', 'tournevi', 'pin', '1', '1.5mm', 'drill', 'bit', 'wwwwwww', '1', '1.5mm', 'outil', 'percer', '1', '1.5mm', 'de', 'model', 'knife', 'de', '89778', 'italian', '11058114', 'read', 'assembl', 'bevor', '別売', 'caution', 'read', 'carefulli', 'fulli', 'understand', 'instruct', 'commenc', 'assembl', 'supervis', 'adult', 'also', 'read', 'instruct', 'child', 'assembl', 'model', 'assembl', 'kit', 'tool', 'includ', 'knive', 'us', 'care', 'taken', 'avoid', 'person', 'injuri', 'read', 'follow', 'instruct', 'suppli', 'paint', 'cement', 'us', 'includ', 'kit', 'us', 'plastic', 'cement', 'paint', 'keep', 'reach', 'small', 'children', 'children', 'must', 'allow', 'put', 'part', 'mouth', 'pull', 'vinyl', 'bag', 'head', 'mark', 'denot', 'number', 'tamiya', 'paint', 'color', 'l', 'gun', 'metal', 'metallgrau', 'gri', 'acier', 'lv', 'chrome', 'silver', 'aluminium', 'assembl', 'instant', 'cement', 'remov', 'paint', 'oil', 'cement', 'surfac', 'affix', 'part', '*use', 'small', 'amount', 'cement', 'fall', 'messer', 'und', 'oder', 'kleber', 'enthalten', 'beachten', 'mund', 'precaut', 'assimil', 'instruct', 'de', 'commenc', 'la', 'construct', 'la', 'surveil', 'de', 'kit', 'de', 'en', 'de', 'modélism', 'blessur', 'instruct', 'de', 'la', 'coll', 'non', 'inclus', 'kit', 'coll', 'garder', 'de', 'en', 'ba', 'ne', 'en', 'sucer', 'sachet', 'vinyl', 'la', 'paint', '751', 'flat', 'white', 'matt', 'blanc', 'mat', 'xjl1', 'metal', 'grei', 'graumetal', 'gri', 'u7', 'oliv', 'green', 'oliv', 'yellow', 'xf6071id', 'dark', 'yellow', 'lf5', 'red', 'brown', '71fl', 'field', 'grei', 'feldgrau', 'gri', 'color', 'specifi', 'paint', 'part', 'bodi', 'color', 'la', 'de', 'much', 'cement', 'make', 'joint', 'turn', 'white', 'lose', 'adhes', 'us', 'old', 'cement', 'test', 'cement', 'first', 'unnecessari', 'part', 'sprue', 'us', 'carefulli', 'read', 'instruct', 'us', 'cement', 'bevor', 'klebstoff', 'haftkraft', 'verloren', 'klebstoff', 'kleber', 'zuerst', 'spritzl', 'sorgfältig', 'rapid', 'trace', 'de', 'de', 'grai', 'surfac', 'de', 'contact', 'de', 'coller', 'de', 'de', 'joint', 'limit', 'ne', 'coll', 'tester', 'la', 'coll', 'de', 'grapp', 'effect', '*lire', 'instruct', 'de', 'coller', '1', 'chassi', 'screw', 'affix', 'diecast', 'metal', 'part', 'us', 'instant', 'cement', 'den', 'fixer', 'la', 'en', 'de', 'la', 'coll', 'rapid', '2', 'screw', 'codba', 'chassi', 'diecast', 'chassi', 'brake', 'drum', 'de', '3', 'bodi', 'interior', 'de', 'caiss', '<l>>', '22', '00', '00', '00', 'make', 'hole', 'make', 'type', 'vehicl', 'bohren', 'ne', 'de', 'trou', 'type', 'b', 'make', 'hole', 'attach', 'jerri', 'can', 'anbringen', 'bohren', '*percer', 'trou', 'jerri', 'can', '<r>>', '00', '00', '3', 'o', '4', 'bodi', 'assembl', 'de', 'la', '<l»', '05', '5', 'armor', 'plate', 'plaqu', 'de', 'rear', 'armor', 'plate', 'plaqu', 'de', '40', 'front', 'armor', 'plate', 'plaqu', 'de', '6', 'attach', 'top', 'armor', 'plate', 'de', 'la', 'plaqu', 'de', 'make', '1mm', 'hole', '1mm', 'loch', 'percer', 'trou', 'de', '1mm', 'rear', 'armor', 'plate', 'plaqu', 'de', '4', '00', '15', '<r>', '7', 'spare', 'tire', 'front', 'armor', 'plate', 'de', 'plaqu', 'de', '≪', 'front', 'slope', 'armor', 'plate', 'plaqu', 'de', 'make', '1.5mm', 'hole', '1.5mm', 'loch', 'percer', 'trou', 'de', '1.5mm', 'spare', 'tire', 'de', '★make', '2', '2', '2', '8', 'attach', 'bodi', 'part', 'accessori', 'front', 'armor', 'plate', 'plaqu', 'de', 'attach', 'side', 'fixer', 'front', 'slope', 'armor', 'plate', 'plaqu', 'de', '9', 'attach', 'chassi', 'о', 'chassi', '5', 'tire', 'pneu', 'bodi', 'spare', 'tire', 'de', '10', '20mm', 'cannon', '20mm', 'kanon', 'canon', 'de', '20mm', 'cement', 'ne', 'coller', '11', 'turret', 'assembl', 'de', 'la', 'turret', 'bottom', 'base', 'de', 'x18', '12', 'attach', '20mm', 'cannon', '20mm', 'kanon', 'de', '20mm', 'wheel', '20mm', 'cannon', '20mm', 'kanon', 'canon', 'de', '20mm', '★make', '4', '*4', '4', 'tire', 'pneu', '0', 'turret', '60', 'open', 'open', 'turret', 'bottom', 'base', 'de', 'turret', '89778', 'italian', '11058114', '13', 'attach', 'turret', 'instal', 'de', 'la', 'turret', 'tire', 'pneu', '14', 'attach', 'bodi', 'part', 'accessori', 'exhaust', 'auspuff', 'echapp', '7', 'tire', 'pneu', 'tire', 'pneu', 'paint', 'mark', 'wehrmacht', '162nd', 'infantri', 'divis', 'itali', 'juli', '1944', 'xf591+', 'xf602', 'h', '1+xf602', 'xf581+', 'xf652', '3a', '143', 'yellow', 'sand', '3a', 'xf581+xf652', 'grei', 'green', 'red', 'brown', 'africa', 'tunisia', 'earli', '1943', '2b', '15', '1b', 'xf591+', 'xf602', '1b', '3b', '먹는', '4a', '5a', '1a', '5b', '15', '15', '1b', 'ex0767', 'jerri', 'can', 'attach', 'right', 'side', '*an', 'rechten', 'de', 'jerri', 'can', 'attach', '1b', '2b', 'side', '1b', '2b', '1b', '2b', 'de', '6b', '15', '1+xf602', 'yellow', 'sand', '8', 're', '1668', '7b', 'regio', 'libya', '1942', '1+xf602', 'yellow', 'sand', '2c', 'xf591+', 'xf602', 'regio', 'rgt', 'lodi', 'r', 'e', 'co', 'pinerolo', 'itali', '1942', '2d', '1+xf602', 'yellow', 'sand', 'xf581+xf652', 'grei', 'green', 'red', 'brown', 'xf591+', 'xf602', '3с', 're', '1668', 're', '165', '1c', '3d', 'xf581+', 'xf652', '6', 're', '482', 're', '482b', 'paint', '1941', 'paint', 'march', '1941', 'italian', 'vehicl', 'north', 'african', 'front', 'featur', 'standard', 'overal', 'yellow', 'sand', 'paint', 'scheme', 'appli', 'decal', '③', '⑤', 'applic', '①', 'cut', 'decal', 'sheet', 'grai', 'green', 'brown', 'us', 'appli', 'stripe', 'pattern', 'base', 'coat', 'mid1942', 'vehicl', 'includ', 'ab41', 'appear', 'remain', 'overal', 'yellow', 'sand', 'ab41', 'us', 'german', 'armi', ""italy'"", 'surrend', '1943', 'also', 'kept', 'italian', 'armi', 'instruct', 'manual', 'informa', 'tion', 'paint', 'detail', 'mark', 'indic', 'number', 'tamiya', 'paint', 'color', '1941', '1942', 'ab41', 'ab41', 'heer', '1943', 'beachten', 'al', 'detailbemalung', 'paint', 'partir', 'de', '1941', '②dip', 'decal', 'tepid', 'water', '10', 'sec', 'place', 'clean', 'cloth', '③hold', 'back', 'sheet', 'edg', 'slide', 'decal', 'onto', 'model', '④move', 'decal', 'posit', 'wet', 'decal', 'finger', '⑤press', 'decal', 'gentli', 'soft', 'cloth', 'excess', 'water', 'air', 'bubbl', '②', '10', 'sek', 'lauwarm', 'legen', 'kant', 'finger', 'en', 'en', 'partir', 'de', 'band', 'la', 'de', 'base', 'mai', 'la', 'ab41', 'la', 'reddit', 'en', '1943', 'se', 'report', 'la', 'de', 'la', 'en', 'la', 'de', 'tamiya', 'ab43', 'tuch', 'applic', 'decalcomani', '1', 'la', 'de', 'sa', '②plongez', 'la', 'de', '10', 'poser', 'ling', '③retenez', 'la', 'de', 'protect', 'la', '④placez', 'la', 'voulu', 'en', 'la', 'de', 'vo', 'doigt', 'la', 'tissu', 'que', 'en', 'bull', '★★', 'tamiya', 'model', 'intern', 'tamiya', 'weather', 'stick', 'weatherin', 'stick', 'item', '87081,87082', '87086', '87087', 'tamiya', 'weatherin', 'master', 'item', '87079', '87080', '87085', '87088', 'brush', 'weather', 'stick', 'offer', 'easiest', 'add', 'realist', 'finish', 'effect', 'scale', 'model', 'us', 'similar', 'glue', 'stick', 'turn', '5mm', 'color', 'simpli', 'cake', 'mud', 'snow', 'onto', 'tank', 'tread', 'fender', 'road', 'wheel', 'realist', 'finish', 'water', 'solubl', 'materi', 'mai', 'dilut', 'appli', 'wet', 'brush', 'fingertip', 'perfect', 'depict', 'splatter', 'mud', 'winter', 'mud', 'sand', 'light', 'earth', 'snow', 'current', 'avail', 'spong', 'compact', 'pallet', 'case', 'hold', '3', 'color', 'special', 'applic', 'tool', 'us', 'brush', 'tip', 'appli', 'powder', 'model', 'let', 'achiev', 'drybrush', 'effect', 'highlight', 'edg', 'corner', 'us', 'spong', 'tip', 'smear', 'snow', 'soot', 'onto', 'model', 'realist', 'effect', 'compound', 'adher', 'well', 'surfac', 'requir', 'thinner', 'make', 'perfect', 'beginn', 'set', 'includ', 'sand', 'light', 'sand', 'mud', 'set', 'includ', 'snow', 'soot', 'rust', 'set', 'includ', 'orang', 'rust', 'gun', 'metal', 'silver', 'set', 'come', 'burnt', 'blue', 'burnt', 'red', 'oil', 'stain', '800~1700', 'wwwtamiyacom', '10', 'tamiya']"
