ID,TEXT
959494-45-instructions-0,"['vertol', 'kv107ii', 'airlin', 'n108pa', '1', '100', 'scale', 'kv07ⅱi', 'new', 'york', 'pan', 'kit', 'pa1020', 'tamiya', 'renu', 'vertol', '107', 'new', 'york', 'ring', 'vi', '崎', '3~5ft', 'nya', 'nya', '00', '胴体長13.59m', 'paint', 'appli', 'decal', 'new', 'york', 'airwayd', 'n108pa', 'ja9508', 'ja9509', '1801', 'h', '80', 'りた', '3006', '$2.5013', '000', 'new', 'york', 'airwai', 'boeingvertol', '01', '9', 'boeingvertol', '107', 'm', 'new', 'york', 'airwai', 'n108pa', 'new', 'york', 'wai', 'panam', '_boeingvertol', '101', 'd', 'boeingvertol', '107', 'industri', 'industri', 'didd', 'ja9509', 'ja9509', 'ja9508', 'boe', '107', '100', 'boe', '107', 'vertol', '107', 'tamiya', 'tamiya', 'model', 'co', '628', 'kv10zii', 'airlin', '1', '18', '8', '15', '18', '万', '3', '“木曽”', '④', '⑤', '黒い', '22', '2', '1', '6', '3', '2019', '25', '5', '3', '4', '黒', '27', '24', '26', '4', '13', '13', '12', '14', '1', '15', '2', '16', '4', '5', '3', '17', '18', '19', '6', '20', '7', '21', '8', '9', '23', '10', '11', '12脚柱', '24', '13', '20', '19', '5', '14', '10', '16', '17', '11', '9', 'bobo', '25', '26', '27', '21', 'n108pa', 'new', 'york', 'pan', '22', '23', '21', 'new', 'york', 'airwai', 'new', 'york', 'airwai', 'pan', 'pan', 'panam', 'panam', 'boeingvertol', '107', 'boeingvertol', '107', 'boeingvertol', '107', 'n108pa', 'n108pa', 'boeingvertol', '107', 'new', 'york', 'airwai', 'new', 'york', 'airwai', 'industri', 'industri', 'રાકે', 'vertol', '107', 'boe', '107', 'vertol', '107', '08', 'boe', '107', 'ja9509', 'ja9509', 'ja9508', 'ja9508']"
101835-22-instructions-0,"['italeri', 'spa', '©', 'i40012', 'rboitali', '135', 'scale', 'itali', '6215', 'il', 'per', 'referenz', 'retain', 'address', 'refer', 'horch', 'kfz.15', 'horch', 'esposta', 'deutschen', 'reproduct', 'la', 'horch', 'deutesch', 'munich', 'deutschen', 'horch', 'reproduct', 'horch', 'deutsch', 'munich', 'horch', 'deutsch', 'munich', 'horch', 'kfz', '15', 'riarmo', 'germania', 'lo', 'la', 'guerra', 'lampo', 'blitzkrieg', 'basata', 'la', 'occorreva', 'pertanto', 'la', 'la', 'punta', 'ma', 'fanteria', 'uno', 'veinoli', '15', 'media', 'ma', 'la', 'sua', 'la', 'comando', 'la', 'veicolo', '1937', '43', '4', 'ruot', 'horch', '8', 'v', 'da', '80', '4', '2', '40', '15', 'ruot', 'scorta', 'da', 'supplementar', 'cunett', 'la', 'horch', 'o', 'russia', 'africa', 'dove', 'usata', 'la', 'horch', '8', 'cil', 'v', '3517', 'cmc', '80', '3600', 'rpm', '3823', 'cmc', '90', '3600', 'rpm', '3300', '3400', '2700', '3080', '3,10', 'm', '1532', 'mm', 'ruot', 'motrici', '4', 'rm', '90', '95', 'km', '26', '36', 'serbatoi', '70', '400', 'km', '300', 'km', '4700', '1860', '2070', 'mm', '4800', '1860', '1930', 'mm', 'ca', 'horch', 'kfz', '15', 'begin', 'german', 'rearniain', 'german', 'gener', 'staff', 'advanc', 'neighbour', 'greater', 'degre', 'realiz', 'enormousadvantag', 'offer', 'motor', 'vehicl', 'modern', 'warfar', 'work', 'socal', 'blitzkrieg', 'base', 'coordin', 'attack', 'rapid', 'movement', 'success', 'necessari', 'effici', 'maximum', 'speed', 'comun', 'therefor', 'everi', 'effort', 'made', 'strenghten', 'motor', 'chosen', 'unit', 'like', 'artmour', 'motor', 'divis', 'repres', 'spearhead', 'armi', 'also', 'least', 'fart', 'commun', 'concern', 'infantri', 'unit', 'on', 'basic', 'vehicl', 'made', 'equip', 'german', 'unit', 'fact', 'horch', '15', 'middles', 'car', 'purpos', 'built', 'commun', 'rapid', 'transport', 'us', 'strenght', 'togeth', 'larg', 'number', 'unit', 'produc', 'us', 'extens', 'command', 'unit', 'mani', 'command', 'offic', 'us', 'person', 'vehicl', 'produc', '1937', '1943', 'offtheroad', 'car', '4', 'wheel', 'drive', 'fit', '80', 'hp', 'horch', 'intern', 'combust', '8', 'vcylind', 'engin', 'drive', '4', 'forward', 'gear', 'revers', 'gear', '2', 'speed', 'reduc', 'interest', 'featur', 'model', '40', '15', 'consist', 'two', 'wheel', 'place', 'side', 'free', 'roll', 'could', 'us', 'supplementari', 'support', 'ground', 'enabl', 'overcom', 'obstacl', 'like', 'road', 'bump', 'hump', 'back', 'etc', 'horch', 'suppli', 'close', 'open', 'bodywork', 'us', 'front', 'russia', 'well', 'africa', 'wide', 'without', 'special', 'modif', 'prove', 'great', 'adapt', 'veratil', 'us', 'vehicl', 'btechnic', 'ointern', 'combust', 'horch', '8', 'vcylind', 'engin', '3517', 'cmc', '80', 'hp', '3600', 'rpm', '3823', 'cmc', '90', 'hp', '3600', 'rpm', 'max', 'weight', 'load', '3,300', 'kg', '3,400', 'kg', 'vehicl', 'weight', '2,700', 'kg', '3,080', 'kg', 'wheelbas', '3,10', 'm', 'tread', 'center', '1,532mm', '4', 'x', '4', 'drive', 'wheel', 'gearbox', '4', 'gear', 'revers', 'gear', 'reduc', 'max', 'speed', '90', '95', 'consumpt', '100', 'km', 'road', '26', 'rough', 'ground', '36', 'tank', 'capac', '70', 'road', '400', 'km', 'rough', 'ground', '300', 'km', 'dimens', 'lenght', '4700', 'width', '1860', 'height', '2070', 'mm', 'length', '4800', 'width', '1860', 'height', '1930', 'produc', '12,000', 'unit', 'horch', '15', 'dé', 'debut', 'major', 'que', 'comprit', 'que', 'la', 'la', 'blitzkrieg', 'la', 'coordin', 'la', 'la', 'manoeuvr', 'la', 'effici', 'effort', 'augment', 'maximum', 'la', 'la', 'que', 'divis', 'represént', 'la', 'point', 'mai', '15', 'commun', 'mai', 'sa', 'que', 'la', 'grand', 'la', 'firent', 'bien', '1937', '1943', 'tout', 'terrain', '4', 'motric', 'explos', 'horch', '8', 'v', '80', 'transmiss', '4', 'vitess', 'arriér', '2', 'vitess', '40', '15', 'tourner', 'servir', 'suppleméntair', 'terrain', 'que', 'talu', 'rout', 'etc', 'la', 'horch', 'front', 'où', 'adapt', 'la', 'vehicul', 'horch', 'explos', '8', 'cylind', 'v3517', '80', '3600', 'rpm', '3823', '90', '3600', 'rpm', '3300', '3400', 'vehicul', '2700', '3080', '3,10', 'm', 'centr', 'la', '1532', 'mm', 'motric', '4', 'x', '4', '4', 'vitess', 'ar', '90', '95', 'consumm', 'tion', '100', 'km', 'rout', '26', '36', '40', '70', 'rout', '400', 'km', '300', 'km', 'dimens', '4700', '1860', '2070', 'mm', '4800', '1860', '1930', 'mm', 'horch', '15', 'blitzkrieg', 'manöver', 'war', 'jede', 'um', 'horch', '15', 'fur', '1937', '1943', '4', 'v', '8', 'zylind', '80', 'ps', '4', 'model', '40', '15', 'querrinen', 'usw', 'horch', 'allen', 'fronten', 'wo', 'di', 'zylind', 'haubram', '3517', '80', 'ps', '3600', 'u', 'min', '3823', '90', 'ps', '3600', 'max', '3300', '3400', '2700', '3080', '3,10', 'm', '1532', 'mm', '4', 'x', '4', '4', 'gang', '90', '95', 'km', '26', '36', 'tanksinhalt', '40', '70', '400', 'km', '300', 'km', '4700', '1860', '2070', 'mm', '4800', '1860', '1930', 'mm', 'ca', 'kfz', '15', '1860mm', '1532mm', 'horch', '15', 'estado', 'mayor', 'mayor', 'enorm', 'ventaja', 'que', 'la', 'elaboró', 'la', 'la', 'guerra', 'blitzkrieg', 'la', 'la', 'rapidez', 'la', 'maniobra', 'para', 'lo', 'que', 'por', 'lo', 'tanto', 'todo', 'para', 'la', 'que', 'representaban', 'la', 'punta', 'lo', 'para', 'uno', 'horch', '15', 'para', 'fortaleza', 'la', 'extensament', 'lo', '1937', '1943', '4', 'motric', 'equipado', 'motor', 'horch', '8', 'v', '80', 'hp', '4', 'marcha', 'atrá', '2', 'velocidad', 'una', '40', '15', 'do', 'que', 'giraban', 'que', 'para', 'obstáculo', 'bach', 'cuneta', 'etc', 'horch', 'usándos', 'todo', 'frent', 'africa', 'adaptabilitad', 'motor', 'horch', '8', 'v', '3517', '80', 'hp', '3600', 'rpm', '3823', '90', 'hp', '3600', 'rpm', '3300', '3400', '2700', '3080', '3,10', 'm', 'rueda', 'motric', '4', '4', 'marcha', 'atrá', 'do', 'velocidad', '90', '95', 'consumo', '100', 'km', '26', 'litro', '36', 'litro', '40+70', 'litro', '400', 'km', '300', 'km', '4700', 'mm', '1860', 'mm', 'alto', '2070', 'mm', '4800', 'mm', '1860', 'mm', 'alto', '1930', 'mm', 'cerca', '12.000', 'semigloss', 'rlm', '79', '2088', 'italeri', 'paint', 'system', 'indic', 'colour', 'number', 'refer', 'italeri', 'paint', 'system', 'italeri', 'acryl', 'paint', 'system', 'italeri', 'paint', 'system', 'schokoladenbraun', '1943', 'flat', 'ral', '8017', '2096', 'acryl4789', 'acryl', '4797', 'rlm', '71', '2081', 'acryl4781', 'flat', '37038', '1749', 'acryl', '4768', 'wh', '457220', '220', 'mot', '164', 'afrika', 'divis', 'north', 'africa', '1942', 'wh', '556852', 'pz', 'von', '1942', 'g', 'wh603873', 'wh', '457220', 'g', 'h', '5', '10', 'mot', 'pz', 'divis', '10', 'pz', '2', 'octob', '1941', 'circa', 'comprimerl', 'direct', 'appli', 'decal', 'cut', 'requir', 'decal', 'sheet', 'dip', 'gla', 'clean', 'water', 'minut', 'posit', 'decal', 'kit', 'let', 'slide', 'paper', 'better', 'adhes', 'mean', 'clean', 'gla', 'um', 'tuch', 'instruct', 'plonger', 'placer', 'presser', 'para', 'la', 'requerida', 'durant', 'colocar', 'modelo', 'deslizar', 'para', 'transfer', 'knip', 'ca', 'minuut', 'water', 'transfer', 'model', 'schoon', 'ut', 'decal', 'pa', 'gla', '2minut', 'decalen', 'pa', 'mo', 'glida', 'till', 'duk', '8', '103', '0104', '102', '9', 'δε', '106', '105', '099', '0000', '0101', '109', 'δα', '95', '093', '0100', '860', '860', '870', '910', '81', '83', '84', '1538', 'αδ', 'αδ', '0107', 'ba', 'δα', 'q', '2', '1', '2', '4', '1', 'flat', '37038', 'master1749', 'acryl', '4768', '3', 'flat', '1736', 'acryl', '4674', '2', 'feldgrau', 'flat', '2014', 'acryl4726', 'semigloss', 'rlm', '82', '2091', 'acryl4781', '113', '112', '2', '7', '087', '86a', '6', '78a', '098', '850', '88', '890', '97', '82', '97', '096', '90', '83', '950', '93', '094', '78a', '6215', '4', '4652', '049', '046', '048', '032', '047', '500', '490', '510', '30', '520', '5', '5375', '720', '60a', '66', '70a', '63', '68', '57a', '51', '53', '54', 'a69d', '68d', '740', '71', '75a', '62d', 'a61d', '66', '67', '364', '69', '54', '63', '68', '65a', '62d', '70', '66', 'ез', '59', '54', '110', '05', '014', '2', '1726', '160', '3', '90', '150', '02', '170', 'ne', '180', '100', '012', '013', '20', '200', '022', '210', '021', '025', '240', '✓', '230', '350', '034', '036', '370', '310', '33', '0308', '028', '320', '43a', '042', 'ע', '270', '040', '260', '039', '029', '60', 'u', 'na', 'lima', 'o', 'ma', 'ni', 'stampata', 'indicano', 'da', 'indicano', 'da', 'colla', 'colla', 'indicano', 'la', 'stampata', 'ov', 'tro', 'va', 'da', 'da', 'da', 'rat', 'messer', 'spritzl', 'grate', 'num', 'spritzl', 'num', 'spritzl', 'cuidadosament', 'ant', 'separar', 'o', 'tijera', 'o', 'arrancar', 'montar', 'pegamento', 'para', 'para', 'que', 'dane', 'indican', 'que', 'deben', 'indican', 'que', 'deben', 'sin', 'usar', 'pegamento', 'esta', 'indican', 'que', 'pintar', 'ant', 'la', 'retirar', 'la', 'lugar', 'deban', 'ob', 'nágra', 'goda', 'innan', 'delarna', 'med', 'medan', 'kvar', 'sin', 'ram', 'bryt', 'ev', 'grader', 'kniv', 'gölj', 'stryk', 'pilar', 'limma', 'vita', 'pilar', 'montera', 'lim', 'ej', 'us', 'advic', 'instruct', 'carefulli', 'prior', 'assembl', 'remov', 'part', 'frame', 'sharp', 'knife', 'pair', 'scissor', 'trim', 'awai', 'excess', 'plastic', 'pull', 'part', 'assembl', 'part', 'sequenc', 'us', 'plastic', 'cement', 'us', 'cement', 'sparingli', 'avoid', 'damag', 'model', 'black', 'arrow', 'part', 'glu', 'togeth', 'white', 'ar', 'row', 'part', 'must', 'assembl', 'without', 'us', 'cement', 'mark', 'frame', 'part', 'found', 'paint', 'small', 'part', 'detach', 'frame', 'remov', 'paint', 'part', 'cement', 'cross', 'part', 'must', 'us', 'commenc', 'coup', 'usant', 'pair', 'cisaux', 'lame', 'ebarbag', 'jamai', 'monter', 'la', 'numer', 'elimin', 'la', 'la', 'monte', 'fant', 'piec', 'coller', 'piec', 'monter', 'coll', 'employ', 'la', 'coll', 'numero', 'la', 'la', 'mon', 'ter', 'piec', 'ne', 'zorgvuldig', 'breek', 'overtollig', 'plastic', 'allen', 'lijm', 'plastic', 'zorgvuldig', 'lijm', 'uw', 'model', 'lijmen', 'schilder', 'lijmen', '81', '76', '53', '181', '81', '830', '083', '77', '58', '62', '161', '690', '691', '68', '45', '440', '43', '62', '61', '6968', '42', '79', '56', '54', '15', '鸭', '97', '103', '97', '86a', '92', '1112', '59', '38', '108', '112', '113', '109', '73', '80', '820', '8257', '55', '@', '60', '75011', '6364', '65', '105', '106', '107', '21', '21', '13', '8', '06064', '37', '32', '8⌘g།', '5', '23', '48', '18', '12', '96', '29', '24', '101', '14', '84', '98', '101', '27', '15', '3', '$99', '25', '28', '40', '104', '$35', '148', '51', '31', '10', '88', '84', '26', '360', '95', '91', '90b', '89', '100', '93', '19', '52', '91', '102', '46', '47', '94', '16', '22', '20', '20', '195', '50', '33', '84', '44', '84', '84', 'wh', '603873', 'wh603873', 'wh', 'wh', '457220', '457220', 'wh', 'wh', '556852', '556852', 'italeri', '6215', 'kfz', '15', 'horch', 'print', 'buccinascomiitali']"
134620-93-instructions-0,"['1', '72', 'ident', 'scale', 'hamp', 'kit', 'fa101', 'tamiya', 'superior', 'maneuver', 'long', 'cruis', 'rang', 'togeth', 'mighti', 'de', 'structiv', 'power', '20mm', 'machin', 'gunth', ""'zero"", 'fighter', 'gift', 'fine', 'capabilit', 'cousist', 'emploi', 'japanes', 'navi', 'late', 'stage', 'sinojapanes', 'war', 'throughout', 'whole', 'period', 'pacif', 'war', 'follow', 'masterpiec', 'plane', '10,000', 'plane', 'variou', 'type', 'produc', 'kit', 'base', 'on', 'mani', 'version', 'type', 'plane', 'type', ""'gan"", 'produc', 'sinc', '1942', 'type', '32', 'base', 'type', '21', 'howev', 'awai', 'fold', 'wingedg', 'type', '21', 'view', 'unfavour', 'combat', 'aboadthecarri', 'handl', 'experi', 'instead', 'wingend', 'squar', 'edg', 'cut', 'insid', 'facilit', 'easi', 'product', 'maneuver', 'afterward', 'fair', 'howev', 'revolv', 'perform', 'notic', 'deterior', 'speed', 'creas', 'per', 'hour', 'also', 'barrelrol', 'capabl', 'much', 'improv', 'engin', 'replac', 'saka', '21', 'type', 'much', 'bet', 'ter', 'perform', 'firepanel', 'remov', 'backward', '185mm', 'fuel', 'capac', 'insid', 'fuselag', 'reduc', '80', 'al', 'though', 'increas', '40', 'wing', 'ow', 'ad', 'bodi', 'weight', 'cogeth', 'increas', 'fuel', 'consumpt', 'is', 'rang', 'reduc', 'plane', 'remodel', 'type', 'known', 'ne', ""'edgecut"", 'zero', 'fighter', 'dispos', 'variou', 'southern', 'front', 'great', 'number', 'togeth', 'older', '21', 'type', 'incident', 'port', 'flyinglight', 'red', 'said', 'initi', 'victori', 'japanes', 'first', 'year', 'pacif', 'war', 'mainli', 'due', 'activ', ""'zero"", 'fighter', 'type', '21', 'princip', 'specif', 'overal', 'width', '11.00m', 'overal', 'length', '9.06m', 'overal', 'weight', 'full', 'equip', 'engin', 'saka', '21', 'aircool', 'doublerow', '14cylind', 'radial', 'engin', 'takeoff', 'thrust', '1,130', 'hp', 'maximum', 'speed', 'armament', '7.7mm', 'mg', '20mm', 'mg', '30', 'bomb', '2', 'crew', '1', 'number', 'produc', '343', 'paint', 'detail', 'pilot', 'dummi', 'tire', 'bomb', 'mg', 'mg', 'hole', 'addit', 'tank', 'insid', 'fuselag', 'uniform', 'light', 'brown', 'glove', 'aviat', 'cap', 'boot', 'rusti', 'brown', 'dummi', 'face', 'flesh', 'halfpolish', 'black', 'iron', 'black', 'black', 'ad', 'littl', 'silver', 'brown', 'fuselag', 'undersurfac', 'colour', 'silver', 'undercarriag', 'cover', 'fresh', 'bamboo', 'colour', 'blue+', 'green+silv', 'paint', 'appli', 'decal', 'starboard', 'flyinglight', 'blue', '0', '0', 'о', ""'zero"", 'fighter', 'belong', 'tainan', 'formosa', 'fly', 'corp', 'fight', 'show', 'on', 'captur', 'alli', 'forc', 'buna', 'airfield', 'new', 'guinea', ""'hokoku870"", 'mean', 'plane', '870th', 'on', 'donat', 'japanes', 'civilian', 'japanes', 'navi', ""'kogengo"", 'stood', 'particular', 'name', 'plane', 'blue', 'band', 'show', 'plane', 'pilot', 'fight', 'command', 'bright', 'grei', 'port', 'light', 'red', 'tojo', 'd', 'white', 'black', 'hokoku870', 'kogengo', ""'zero"", 'fighter', 'belong', '2nd', 'fly', 'corp', 'figur', 'show', 'on', 'activ', 'new', 'guinea', 'theatr', 'friend', 'identif', 'colour', 'orangeyellow', 'japanes', 'plane', 'paint', 'colour', 'sinc', 'juli', '1943', 'white', 'bright', 'grei', 'starboard', 'flyinglight', 'blue', 'black', 'hokoku872', 'homankingo', ""'zero"", 'fighter', 'paint', 'emerg', 'camouflag', ""'zero"", 'fighter', 'theatr', 'appli', 'emerg', 'camouflag', 'paint', 'sinc', 'around', 'august', '1942', 'increasingli', 'appar', 'offensiveanddefens', 'battl', 'canal', 'get', 'sover', ""'zero"", 'fighter', 'overal', 'bright', 'grei', 'paint', 'ing', 'stood', 'conspicu', 'decid', 'therefor', 'add', 'green', 'bright', 'grei', 'emerg', 'paint', 'camouflag', 'effect', 'make', 'plane', 'indistinguish', 'jungl', 'around', 'would', 'brought', 'upper', 'surfac', 'green', 'bright', 'grei', 'ground', 'camouflag', 'paint', '00', 'silver', 'white', 'black', 'orangeyellow', 'surfac', 'bright', 'grei', 'colour', 'tamiya', 'j2m3', 'tamiya', 'hayat', 'tamiya', 'no.2', 'no.3', '24101', 'kyushu', 'j7wi', 'no.4', 'no.5', '1', '72', 'print', '1', '10', '11', 'stand', 'post', 'stand', 'base', 'பக', '5', '4', '4', '3', '3', 'tamiya', '8', '9', '12', '23', '22', '14', 'read', 'assembl', 'work', 'kit', 'assembl', 'either', 'follow', 'two', 'state', 'land', 'fly', 'state', 'select', 'on', 'prefer', 'first', 'glue', 'stand', 'post', 'onto', 'stand', 'base', 'fig', '1', 'fix', 'respect', 'part', 'lower', 'wing', 'appli', 'adhes', 'flap', '⑧', 'tire', '③', 'fig', '2', 'first', 'fix', 'pilot', 'dummi', '12', 'onto', 'right', 'fuselag', 'half', '14', 'hook', '13', 'fuselag', 'halv', 'construct', 'fuselag', 'right', '14', 'left', '15', 'halv', 'sure', 'glue', 'hook', 'halv', 'fasten', 'propel', '19', 'insert', 'shaft', '16', 'engin', 'cowl', 'sure', 'engin', '17', 'smear', 'adhes', 'overflown', 'part', 'fig', '3', 'prefer', 'fly', 'state', 'con', 'struction', 'first', 'cut', 'bulgi', 'portion', 'right', 'left', 'car', 'riag', 'cover', 'glue', 'onto', 'lower', 'wing', 'prefer', 'fly', 'state', 'construct', 'refer', 'fig', '3', '2', '18', '19', '20', '17', '16', 'list', 'part', '1', 'undercarriag', 'cover', 'right', '2', 'undercarriag', 'cover', 'left', '3wheel', '4', 'undercarriag', '5', 'wheel', 'cover', 'right', '6wheel', 'cover', 'left', '7', 'flap', 'right', '8flapleft', '9pitot', 'tube', '10', 'upper', 'wing', 'right', '11', 'upper', 'wing', 'left', '12', 'pilot', 'dummi', '13', 'land', 'hook', '14', 'fuselag', 'half', 'right', '15', 'fuselag', 'half', 'left', '16', 'propel', 'shaft', '17', 'engin', '18', 'cowl', '19propel', '20', 'fuselag', 'mg', 'cover', '21loop', 'antenna', '22', 'antenna', '23', 'tailplan', 'upper', 'right', '24', 'tailplan', 'lower', 'right', '25', 'tailplan', 'upper', 'left', '26', 'tailplan', 'lower', 'left', '27', 'tailwheel', '28', 'dropawai', 'tank', 'left', '29dropawai', 'tank', 'right', '25', '19', '11', '10', '28', '3', '2', '26', '6', '15', '29', '5', '1', '24', '21', '28', 'hole', 'fix', 'stand', '13', 'complet', 'wing', 'fix', 'pair', 'undercarriag', 'cover', '1', '5', '2', '6', '27', 'lower', 'wing', '15', '25', '26', 'fly', 'state', 'construct', 'cut', 'arrow', 'buigi', 'portion', 'undercarriag', 'cover']"
